Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjMyfQ.cKfU2SWeMv6t7y4Kep2a75OvgMn1CatoWKaNY4DKsEY&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjMyfQ.cKfU2SWeMv6t7y4Kep2a75OvgMn1CatoWKaNY4DKsEY&channel_id=1&start=50 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjMzfQ.OF0Z5TNAqfq0-SkMOrWQcuimClwipmyaLSUo-jW501s&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjMzfQ.OF0Z5TNAqfq0-SkMOrWQcuimClwipmyaLSUo-jW501s&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "PUT /message/edit/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjMzfQ.OF0Z5TNAqfq0-SkMOrWQcuimClwipmyaLSUo-jW501s&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjMzfQ.OF0Z5TNAqfq0-SkMOrWQcuimClwipmyaLSUo-jW501s&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjMzfQ.OF0Z5TNAqfq0-SkMOrWQcuimClwipmyaLSUo-jW501s&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "DELETE /message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjMzfQ.OF0Z5TNAqfq0-SkMOrWQcuimClwipmyaLSUo-jW501s&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjMzfQ.OF0Z5TNAqfq0-SkMOrWQcuimClwipmyaLSUo-jW501s&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjMzfQ.OF0Z5TNAqfq0-SkMOrWQcuimClwipmyaLSUo-jW501s&channel_id=1&start=21389429 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjMzfQ.OF0Z5TNAqfq0-SkMOrWQcuimClwipmyaLSUo-jW501s&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Miwic2Vzc2lvbl9pZCI6MiwiaGFuZGxlIjoibG9yZHplcmciLCJleHAiOjE2NDg1MzIyMzN9.KmSitFijMQjziJuxokkc1SLbAci-noq2hNcKl6FovpQ&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Miwic2Vzc2lvbl9pZCI6MiwiaGFuZGxlIjoibG9yZHplcmciLCJleHAiOjE2NDg1MzIyMzN9.KmSitFijMQjziJuxokkc1SLbAci-noq2hNcKl6FovpQ&channel_id=1&start=0 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjMzfQ.OF0Z5TNAqfq0-SkMOrWQcuimClwipmyaLSUo-jW501s&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjMzfQ.OF0Z5TNAqfq0-SkMOrWQcuimClwipmyaLSUo-jW501s&channel_id=-1&start=0 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjMzfQ.OF0Z5TNAqfq0-SkMOrWQcuimClwipmyaLSUo-jW501s&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjMzfQ.OF0Z5TNAqfq0-SkMOrWQcuimClwipmyaLSUo-jW501s&channel_id=1&start=0 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjMzfQ.OF0Z5TNAqfq0-SkMOrWQcuimClwipmyaLSUo-jW501s&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Miwic2Vzc2lvbl9pZCI6MiwiaGFuZGxlIjoiYnV6emxpZ2h0eWVhciIsImV4cCI6MTY0ODUzMjIzM30.GSMBGZ92EOAH1nx-gkiCIHYhpxPZnbXZabjTH8vP_Ec&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /channel/removeowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Miwic2Vzc2lvbl9pZCI6MiwiaGFuZGxlIjoiYnV6emxpZ2h0eWVhciIsImV4cCI6MTY0ODUzMjIzM30.GSMBGZ92EOAH1nx-gkiCIHYhpxPZnbXZabjTH8vP_Ec&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoibG9yZHplcmciLCJleHAiOjE2NDg1MzIyMzN9.lhdODJBZ336pTQe3OrXimS25SfLAMsx6VO9E0YqrTWk&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Miwic2Vzc2lvbl9pZCI6MiwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjMzfQ.UzUBqg-VhybMEFp-mQnxndRnWRHgOsMKL_aCA_yzRyc&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Mywic2Vzc2lvbl9pZCI6MywiaGFuZGxlIjoiYnV6emxpZ2h0eWVhciIsImV4cCI6MTY0ODUzMjIzM30.jQJfSxRZtRKAJv06cs7t35Yi3zxBaiYTIg94DlPD6XQ&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /channel/removeowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Mywic2Vzc2lvbl9pZCI6MywiaGFuZGxlIjoiYnV6emxpZ2h0eWVhciIsImV4cCI6MTY0ODUzMjIzM30.jQJfSxRZtRKAJv06cs7t35Yi3zxBaiYTIg94DlPD6XQ&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:13] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoibG9yZHplcmciLCJleHAiOjE2NDg1MzIyMzN9.lhdODJBZ336pTQe3OrXimS25SfLAMsx6VO9E0YqrTWk&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Miwic2Vzc2lvbl9pZCI6MiwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM0fQ.4mz6LSL4yK_ACMngIfLMIoq5MHlqD-Y-N_vV2JeuWyQ&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Mywic2Vzc2lvbl9pZCI6MywiaGFuZGxlIjoiYnV6emxpZ2h0eWVhciIsImV4cCI6MTY0ODUzMjIzNH0.M3aI7npH5yHR1-RzPvD5bwo6rzbSJsTQ1tkJTC6rcZI&u_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /channel/removeowner/v1 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM0fQ.rAfaqAm3kQoDf1uZ-ycJ4_vEw7EVXLs5jqIIoPrnar0&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Miwic2Vzc2lvbl9pZCI6MiwiaGFuZGxlIjoiYnV6emxpZ2h0eWVhciIsImV4cCI6MTY0ODUzMjIzNH0._UvU6qHyiJkZknHZ4E4wCo9dMgw92iapIX02evv79ms&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /channel/removeowner/v1 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM0fQ.rAfaqAm3kQoDf1uZ-ycJ4_vEw7EVXLs5jqIIoPrnar0&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Miwic2Vzc2lvbl9pZCI6MiwiaGFuZGxlIjoiYnV6emxpZ2h0eWVhciIsImV4cCI6MTY0ODUzMjIzNH0._UvU6qHyiJkZknHZ4E4wCo9dMgw92iapIX02evv79ms&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /channel/removeowner/v1 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM0fQ.rAfaqAm3kQoDf1uZ-ycJ4_vEw7EVXLs5jqIIoPrnar0&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /channel/removeowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiYnV6emxpZ2h0eWVhciIsImV4cCI6MTY0ODUzMjIzNH0.WJ9FHQ8ZyOfzwF1_G6TC-u7Zpm8OnbYFnP4HgtQm7qc&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Miwic2Vzc2lvbl9pZCI6MiwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM0fQ.4mz6LSL4yK_ACMngIfLMIoq5MHlqD-Y-N_vV2JeuWyQ&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /channel/removeowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM0fQ.rAfaqAm3kQoDf1uZ-ycJ4_vEw7EVXLs5jqIIoPrnar0&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Miwic2Vzc2lvbl9pZCI6MiwiaGFuZGxlIjoiYnV6emxpZ2h0eWVhciIsImV4cCI6MTY0ODUzMjIzNH0._UvU6qHyiJkZknHZ4E4wCo9dMgw92iapIX02evv79ms&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /channel/removeowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoic2hlcmlmZndvb2R5IiwiZXhwIjoxNjQ4NTMyMjM0fQ.rAfaqAm3kQoDf1uZ-ycJ4_vEw7EVXLs5jqIIoPrnar0&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /channel/removeowner/v1 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:37:14] "POST /auth/register/v2 HTTP/1.1" 200 -
